source	sample	sex	population	population_name	population_desc	superpopulation	superpopulation_name	latitude	longitude
egta	Fin3	male	FIN	Finnish	Finnish, Finland	EUR	European Ancestry	23.4	60.9
egta	Ger1	female	GRM	German	Germans, Western-Europe, Germany	EUR	European Ancestry	10.1	52.5
egta	Ger2	female	GRM	German	Germans, Western-Europe, Germany	EUR	European Ancestry	10.1	52.5
egta	Ger3	male	GRM	German	Germans, Western-Europe, Germany	EUR	European Ancestry	10.1	52.5
egta	Hun1	female	HNG	Hungarian	Hungarians, Hungary	EUR	European Ancestry	19	47.4
egta	Hun2	male	HNG	Hungarian	Hungarians, Rakkhiv_district in Ukraine, Ukraine	EUR	European Ancestry	24.3	48
egta	Ingr1	female	ING	Ingrian	Ingrians, Russia	EUR	European Ancestry	29.6	60.5
egta	Ingr2	female	ING	Ingrian	Ingrians, Tsalina, Russia	EUR	European Ancestry	34.1	61.9
egta	Ingr3	female	ING	Ingrian	Ingrians, Russia	EUR	European Ancestry	29.6	60.5
egta	Karel1	male	KRL	Karelian	Karelians, Karelia_Vidlica, Russia	EUR	European Ancestry	32.4	61.2
egta	Karel2	male	KRL	Karelian	Karelians, Karelia, Russia	EUR	European Ancestry	32.2	64.2
egta	Karel3	male	KRL	Karelian	Karelians, Karelia, Russia	EUR	European Ancestry	33	63.1
egta	Komi1	male	KOM	Komi	Komis, Komi_republic_Troitsko-Pechorsky, Russia	EUR	European Ancestry	58	62.6
egta	Komi2	male	KOM	Komi	Komis, Russia	EUR	European Ancestry	54.5	64.3
egta	Kryash5	female	KTT	Kryashen Tatar	Kryashen-Tatars, Tatarstan_Laishevo, Russia	EUR	European Ancestry	49.5	55.4
egta	Kryash8	female	KTT	Kryashen Tatar	Kryashen-Tatars, Tatarstan_Tomsk, Russia	EUR	European Ancestry	82.2	58.5
egta	Kryash4	male	KTT	Kryashen Tatar	Kryashen-Tatars, Tatarstan_Eryksa, Russia	EUR	European Ancestry	51.2	55.9
egta	Lat1	female	LTV	Latvian	Latvians, Latvia	EUR	European Ancestry	24.4	57
