source	sample	sex	population	population_name	population_desc	superpopulation	superpopulation_name	latitude	longitude
hgdp	HGDP00100	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00102	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00103	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00104	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00105	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00106	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00108	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00109	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00110	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00115	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00118	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00119	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00120	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00121	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00122	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00127	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00129	male	HZR	Hazara	Hazara in Pakistan	CSA	Central and South Asian Ancestry	33.5	70
hgdp	HGDP00130	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
hgdp	HGDP00131	male	MKR	Makrani	Makrani in Pakistan	CSA	Central and South Asian Ancestry	26	64
