source	sample	population	population_name	superpopulation	superpopulation_name
hgdp	HGDP00304	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00307	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00309	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00311	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00313	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00315	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00319	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00321	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00323	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00326	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00330	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00333	KLS	Kalash	CSA	Central and South Asian Ancestry
hgdp	HGDP00341	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00346	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00351	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00356	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00359	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00364	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00371	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00372	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00376	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00382	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00388	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00392	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00397	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00402	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00407	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00412	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00417	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00423	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00433	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00438	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00444	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00445	BRS	Burusho	CSA	Central and South Asian Ancestry
hgdp	HGDP00450	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00452	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00453	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00454	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00455	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00458	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00459	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00460	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00462	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00463	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00464	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00465	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00466	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00467	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00468	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00469	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00470	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00471	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00472	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00473	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00475	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00478	MBT	Mbuti	AFR	African Ancestry
hgdp	HGDP00479	BIK	Biaka	AFR	African Ancestry
hgdp	HGDP00490	BGN	Bougainville	OCE	Oceanian Ancestry
hgdp	HGDP00491	BGN	Bougainville	OCE	Oceanian Ancestry
hgdp	HGDP00511	FRN	French	EUR	European Ancestry
hgdp	HGDP00512	FRN	French	EUR	European Ancestry
hgdp	HGDP00513	FRN	French	EUR	European Ancestry
hgdp	HGDP00514	FRN	French	EUR	European Ancestry
hgdp	HGDP00515	FRN	French	EUR	European Ancestry
hgdp	HGDP00516	FRN	French	EUR	European Ancestry
hgdp	HGDP00517	FRN	French	EUR	European Ancestry
hgdp	HGDP00518	FRN	French	EUR	European Ancestry
hgdp	HGDP00519	FRN	French	EUR	European Ancestry
hgdp	HGDP00520	FRN	French	EUR	European Ancestry
hgdp	HGDP00522	FRN	French	EUR	European Ancestry
hgdp	HGDP00523	FRN	French	EUR	European Ancestry
hgdp	HGDP00524	FRN	French	EUR	European Ancestry
hgdp	HGDP00525	FRN	French	EUR	European Ancestry
hgdp	HGDP00527	FRN	French	EUR	European Ancestry
hgdp	HGDP00528	FRN	French	EUR	European Ancestry
hgdp	HGDP00529	FRN	French	EUR	European Ancestry
hgdp	HGDP00531	FRN	French	EUR	European Ancestry
hgdp	HGDP00534	FRN	French	EUR	European Ancestry
hgdp	HGDP00535	FRN	French	EUR	European Ancestry
hgdp	HGDP00536	FRN	French	EUR	European Ancestry
hgdp	HGDP00537	FRN	French	EUR	European Ancestry
hgdp	HGDP00538	FRN	French	EUR	European Ancestry
hgdp	HGDP00539	FRN	French	EUR	European Ancestry
hgdp	HGDP00542	PPS	Papuan Sepik	OCE	Oceanian Ancestry
hgdp	HGDP00544	PPS	Papuan Sepik	OCE	Oceanian Ancestry
hgdp	HGDP00557	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00558	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00559	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00560	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00561	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00562	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00563	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00564	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00565	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00566	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00567	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00568	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00571	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00572	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00573	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00574	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00575	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00576	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00577	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00578	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00579	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00580	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00581	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00582	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00583	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00584	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00586	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00587	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00588	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00590	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00591	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00594	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00595	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00598	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00599	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00600	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00601	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00602	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00604	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00606	DRZ	Druze	MEA	Middle Eastern Ancestry
hgdp	HGDP00607	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00608	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00609	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00610	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00611	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00612	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00613	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00614	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00615	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00618	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00619	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00620	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00621	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00622	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00623	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00624	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00625	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00626	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00627	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00628	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00629	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00630	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00631	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00632	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00634	BDN	Bedouin	MEA	Middle Eastern Ancestry
hgdp	HGDP00635	BDN	Bedouin	MEA	Middle Eastern Ancestry
