source	sample	sex	population	population_name	population_desc	superpopulation	superpopulation_name	latitude	longitude
1000g	HG01435	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01437	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01438	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01439	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01440	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01441	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01443	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01444	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01447	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01455	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01456	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01457	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01459	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01461	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01462	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01463	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01464	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01465	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01466	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01468	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01474	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01479	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01485	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01486	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01488	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01489	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01490	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01491	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01492	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01493	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01494	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01495	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01496	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01497	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01498	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01499	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01500	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01501	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01502	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01503	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01504	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01505	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01506	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01507	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01508	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01509	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01510	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01511	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01512	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01513	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01514	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01515	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01516	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01517	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01518	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01519	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01520	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01521	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01522	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01523	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01524	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01525	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01526	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01527	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01528	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01529	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01530	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01531	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01532	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01536	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01537	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01538	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01550	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01551	female	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01552	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01556	male	CLM	Colombian	Colombian in Medellin, Colombia	AMR	American Ancestry	4.58333	-74.066666
1000g	HG01565	male	PEL	Peruvian	Peruvian in Lima, Peru	AMR	American Ancestry	-12.04	-77.03
1000g	HG01566	female	PEL	Peruvian	Peruvian in Lima, Peru	AMR	American Ancestry	-12.04	-77.03
1000g	HG01567	female	PEL	Peruvian	Peruvian in Lima, Peru	AMR	American Ancestry	-12.04	-77.03
1000g	HG01571	male	PEL	Peruvian	Peruvian in Lima, Peru	AMR	American Ancestry	-12.04	-77.03
1000g	HG01572	female	PEL	Peruvian	Peruvian in Lima, Peru	AMR	American Ancestry	-12.04	-77.03
1000g	HG01573	female	PEL	Peruvian	Peruvian in Lima, Peru	AMR	American Ancestry	-12.04	-77.03
1000g	HG01577	male	PEL	Peruvian	Peruvian in Lima, Peru	AMR	American Ancestry	-12.04	-77.03
1000g	HG01578	female	PEL	Peruvian	Peruvian in Lima, Peru	AMR	American Ancestry	-12.04	-77.03
1000g	HG01579	male	PEL	Peruvian	Peruvian in Lima, Peru	AMR	American Ancestry	-12.04	-77.03
1000g	HG01583	male	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG01586	male	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG01589	male	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG01593	female	PJL	Punjabi	Punjabi in Lahore, Pakistan	SAS	South Asian Ancestry	31.554606	74.357158
1000g	HG01595	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01596	male	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01597	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01598	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01599	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01600	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01601	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01602	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01603	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01604	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01605	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01606	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01607	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01608	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01609	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01610	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01611	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01612	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01613	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01614	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01615	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01616	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01617	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01618	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01619	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01620	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01621	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01622	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01623	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01624	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01625	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01626	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01627	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01628	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01629	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01630	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01631	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01632	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01633	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01667	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01668	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01669	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01670	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01671	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01672	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01673	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01674	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01675	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01676	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01677	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01678	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01679	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01680	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01681	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01682	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01683	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01684	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01685	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01686	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01687	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01694	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01695	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01696	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01697	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01698	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01699	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01700	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01701	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01702	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01703	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01704	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01705	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01706	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01707	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01708	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01709	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01710	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01711	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01746	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01747	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01748	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01755	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01756	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01757	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01761	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01762	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01763	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01765	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01766	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01767	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01768	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01770	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01771	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01772	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01773	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01774	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01775	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01776	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01777	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01778	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01779	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01780	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01781	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01782	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01783	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01784	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01785	male	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01786	female	IBS	Iberian	Iberian populations in Spain	EUR	European Ancestry	40.38	-3.72
1000g	HG01789	male	GBR	British	British in England and Scotland	EUR	European Ancestry	52.486243	-1.890401
1000g	HG01790	female	GBR	British	British in England and Scotland	EUR	European Ancestry	52.486243	-1.890401
1000g	HG01791	male	GBR	British	British in England and Scotland	EUR	European Ancestry	52.486243	-1.890401
1000g	HG01794	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01795	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01796	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01797	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01798	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01799	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01800	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01801	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01802	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01804	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01805	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01806	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01807	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01808	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01809	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01810	male	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01811	male	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01812	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01813	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01815	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01816	male	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01817	female	CDX	Dai Chinese	Chinese Dai in Xishuangbanna, China	EAS	East Asian Ancestry	22	100.78
1000g	HG01840	male	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01841	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01842	male	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01843	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01844	male	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01845	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01846	male	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01847	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01848	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01849	male	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01850	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01851	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01852	male	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01853	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01855	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01857	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01858	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01859	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01860	male	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01861	male	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01862	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01863	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01864	male	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01865	male	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01866	male	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01867	male	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01868	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
1000g	HG01869	female	KHV	Kinh Vietnamese	Kinh in Ho Chi Minh City, Vietnam	EAS	East Asian Ancestry	10.78	106.68
