source	sample	population	population_name	superpopulation	superpopulation_name
ggvp	SC_GMWOF5428798	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428800	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428802	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428803	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428804	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428805	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428806	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428808	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428810	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428811	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428812	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428813	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428814	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428815	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428816	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428817	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428818	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428819	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428820	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428821	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428822	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428823	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428824	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428825	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428826	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428827	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428828	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428829	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428830	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428831	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428832	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428833	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428834	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428835	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428838	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428839	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428841	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428842	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428843	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428846	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428847	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428849	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428850	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428851	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428854	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428855	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428857	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428858	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428859	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428861	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428863	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428865	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428866	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428867	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428869	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428871	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428873	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428874	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428875	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428877	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428879	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428882	GWW	Gambian Wolof	AFR	African Ancestry
ggvp	SC_GMWOF5428906	GWW	Gambian Wolof	AFR	African Ancestry
